what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371647488820
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371647497481
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371647517540
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647526115
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647531093
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineEnd",1371647555872
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1371647560536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371647561427
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371647561592
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371647561760
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371647561912
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371647562256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371647563745
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647573657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647590958
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647592827
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647602176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647604723
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647623989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371647626100
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371647630257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647632051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647640007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371647660824
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371647662643
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371647666578
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371647678147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1371647690971
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371647694050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647695339
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647704455
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1371647706707
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1371647714474
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371647729250
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647737347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647752414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371647794698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371647797116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647800516
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647811793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371647832555
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371647835204
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371647840075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371647848683
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647851315
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647901421
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647929435
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647930785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647954133
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371647957155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647958617
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647979622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371647984259
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648003654
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371648012808
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371648014751
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648018371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648053255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648407972
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648414477
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648433843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648447176
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648470179
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648516261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371648522744
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371648547715
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648554083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648576908
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648596267
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648651037
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371648658213
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371648664803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648666140
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648673013
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648676523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648695447
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1371648703305
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371648705218
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648706939
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648783845
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648784547
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648793732
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648794555
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648795171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648795435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648798380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648799963
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648800928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648804365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648914446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648925675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648926388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648936692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648938290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371648940218
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649052647
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371649141492
started,bundle,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editor.html",1371649143681
started,bundle,com.aptana.ide.snippets,2.0.0.1277749615,"com.aptana.ide.snippets",1371649143909
started,bundle,com.aptana.ide.editor.css,2.0.0.1257380403,"com.aptana.ide.editor.css",1371649144102
started,bundle,com.aptana.ide.parsing,2.0.0.1277153545,"com.aptana.ide.parsing",1371649144160
started,bundle,com.aptana.ide.parsing.eclipse,2.0.0.1277153545,"com.aptana.ide.parsing.eclipse",1371649144288
started,bundle,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editor.js",1371649144448
started,bundle,com.aptana.ide.editors.codeassist,2.0.0.1278523018,"com.aptana.ide.editors.codeassist",1371649145175
started,bundle,com.aptana.ide.core.spellcheck,2.0.0.1278523018,"com.aptana.ide.core.spellcheck",1371649145476
opened,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371649145785
started,bundle,com.aptana.ide.editor.json,2.0.0.1278614541,"com.aptana.ide.editor.json",1371649145981
started,bundle,com.aptana.ide.editor.xml,2.0.0.1253913567,"com.aptana.ide.editor.xml",1371649146014
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371649146182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649180404
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649314148
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649314643
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649418365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649419379
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649419910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649420492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649422248
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649422427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649422965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649423622
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649423989
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649424883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649425819
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649426283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649431388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649435619
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649512707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649514499
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649625003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649625675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649626340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371649629298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371650199009
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371650200249
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371650549340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371650552270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371650567928
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371650571005
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371650609286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371650639024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371650839453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371650957101
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371650973317
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371651018205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371651026272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371651048724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371651051523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371651136506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371651147809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371651150075
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371651151500
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371651231761
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371651249541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371651268666
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371651287890
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371651291268
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371651292673
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371651294638
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371651300699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371651305946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371651308198
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371651310396
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371651312706
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371651318439
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371651323910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371651326317
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371651342647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371651374867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371651380562
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371651380583
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371651389960
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371651394017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371651700372
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371651702878
