what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673560805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673561959
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673562293
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673564742
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1371673573583
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673589884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673605367
error,log,,,"Plug-in 'org.eclipse.eclipsemonkey' contributed an invalid Menu Extension (Path: 'org.eclipse.eclipsemonkey.navigatorContextMenu' is invalid): org.eclipse.eclipsemonkey.action2js",1371673613445
error,log,,,"Plug-in 'org.eclipse.eclipsemonkey' contributed an invalid Menu Extension (Path: 'org.eclipse.eclipsemonkey.navigatorContextMenu' is invalid): org.eclipse.eclipsemonkey.action4js",1371673613445
error,log,,,"Plug-in 'org.eclipse.eclipsemonkey' contributed an invalid Menu Extension (Path: 'org.eclipse.eclipsemonkey.navigatorContextMenu' is invalid): org.eclipse.eclipsemonkey.action5js",1371673613445
error,log,,,"Plug-in 'org.eclipse.eclipsemonkey' contributed an invalid Menu Extension (Path: 'org.eclipse.eclipsemonkey.navigatorContextMenu' is invalid): org.eclipse.eclipsemonkey.action6js",1371673613446
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371673615911
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673617410
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673664204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673672270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673740893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673742254
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673775191
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673775798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673776470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673778721
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673778813
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673780167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673780853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673781213
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673788172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673788541
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673789491
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371673822054
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1371673827548
error,log,,,"Plug-in 'org.eclipse.eclipsemonkey' contributed an invalid Menu Extension (Path: 'org.eclipse.eclipsemonkey.navigatorContextMenu' is invalid): org.eclipse.eclipsemonkey.action2js",1371673828181
error,log,,,"Plug-in 'org.eclipse.eclipsemonkey' contributed an invalid Menu Extension (Path: 'org.eclipse.eclipsemonkey.navigatorContextMenu' is invalid): org.eclipse.eclipsemonkey.action4js",1371673828181
error,log,,,"Plug-in 'org.eclipse.eclipsemonkey' contributed an invalid Menu Extension (Path: 'org.eclipse.eclipsemonkey.navigatorContextMenu' is invalid): org.eclipse.eclipsemonkey.action5js",1371673828182
error,log,,,"Plug-in 'org.eclipse.eclipsemonkey' contributed an invalid Menu Extension (Path: 'org.eclipse.eclipsemonkey.navigatorContextMenu' is invalid): org.eclipse.eclipsemonkey.action6js",1371673828182
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673830915
started,bundle,org.eclipse.jst.j2ee.core,1.2.102.v201202090300,"org.eclipse.jst.j2ee.core",1371673832682
started,bundle,org.eclipse.jem,2.0.501.v201111030500,"org.eclipse.jem",1371673832836
started,bundle,org.eclipse.wst.xml.core,1.1.602.v201201091944,"org.eclipse.wst.xml.core",1371673833075
started,bundle,org.eclipse.wst.validation,1.2.303.v201202090300,"org.eclipse.wst.validation",1371673833136
started,bundle,org.eclipse.jst.j2ee,1.1.503.v201202090300,"org.eclipse.jst.j2ee",1371673833318
started,bundle,org.eclipse.papyrus.ui.resources,0.8.2.v201202150957,"org.eclipse.papyrus.ui.resources",1371673833431
started,bundle,org.eclipse.acceleo.ide.ui,3.1.3.v20120214-0359,"org.eclipse.acceleo.ide.ui",1371673834378
started,bundle,org.eclipse.acceleo.parser,3.1.3.v20120214-0359,"org.eclipse.acceleo.parser",1371673834480
started,bundle,org.eclipse.ocl,3.1.0.v20120206-0606,"org.eclipse.ocl",1371673834727
started,bundle,org.eclipse.acceleo.model,3.1.3.v20120214-0359,"org.eclipse.acceleo.model",1371673834727
started,bundle,org.eclipse.ocl.ecore,3.1.2.v20111015-2027,"org.eclipse.ocl.ecore",1371673834857
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673834988
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371673835003
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371673836013
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.format",1371673839249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371673840557
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371673842164
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371673843292
closed,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371673843292
activated,view,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.PackageExplorer",1371673844581
closed,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371673844581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673852925
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371673861335
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1371673874453
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673949249
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1371673949257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673956203
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673976115
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371673976409
started,bundle,org.eclipse.papyrus.sasheditor.di,0.8.2.v201202150957,"org.eclipse.papyrus.sasheditor.di",1371673977138
error,log,,,"Unexpected Error",1371673977557
error,log,,,"Unexpected Error",1371673977560
started,bundle,org.eclipse.draw2d,3.7.2.v20111017-2020,"org.eclipse.draw2d",1371673978043
started,bundle,org.eclipse.papyrus.commands,0.8.2.v201202150957,"org.eclipse.papyrus.commands",1371673978284
started,bundle,org.eclipse.emf.workspace,1.5.1.v20110823-1800,"org.eclipse.emf.workspace",1371673978462
started,bundle,org.eclipse.gmf.runtime.emf.commands.core,1.4.0.v20100423-2359,"org.eclipse.gmf.runtime.emf.commands.core",1371673978465
started,bundle,org.eclipse.papyrus.validation,0.8.2.v201202150957,"org.eclipse.papyrus.validation",1371673978467
started,bundle,org.eclipse.emf.ecore.change,2.7.1.v20120127-1122,"org.eclipse.emf.ecore.change",1371673978551
started,bundle,org.eclipse.papyrus.sysml.service.types,0.8.2.v201202150957,"org.eclipse.papyrus.sysml.service.types",1371673978808
started,bundle,org.eclipse.papyrus.uml.service.types,0.8.2.v201202150957,"org.eclipse.papyrus.uml.service.types",1371673979302
activated,perspective,org.eclipse.wst.jsdt.ui,,"org.eclipse.wst.jsdt.ui.JavaPerspective",1371676704850
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1371676704854
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1371676704855
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1371676704857
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1371676704858
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1371676704860
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1371676704861
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1371676704863
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1371676704864
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1371676704865
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1371676704867
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1371676704868
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1371676704869
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1371676704871
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1371676704872
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1371676704873
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1371676704875
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1371676704876
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1371676704878
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1371676704879
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1371676704881
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1371676704882
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1371676704884
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1371676704885
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1371676704886
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1371676704888
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1371676704890
started,bundle,org.eclipse.update.ui,3.2.300.v20100512,"org.eclipse.update.ui",1371676704893
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1371676704895
started,bundle,org.tigris.subversion.subclipse.core,1.0.0,"org.tigris.subversion.subclipse.core",1371676704904
started,bundle,org.tigris.subversion.subclipse.ui,1.0.0,"org.tigris.subversion.subclipse.ui",1371676704907
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1371676704908
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1371676704910
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1371676704912
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1371676704913
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1371676704915
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1371676704917
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1371676704923
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1371676704930
started,bundle,org.eclipse.emf.ecore.edit,2.7.1.v20120130-0943,"org.eclipse.emf.ecore.edit",1371676704933
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1371676704935
started,bundle,org.eclipse.emf.edit,2.7.2.v20120130-0943,"org.eclipse.emf.edit",1371676704938
started,bundle,org.eclipse.emf.transaction,1.4.0.v20100331-1738,"org.eclipse.emf.transaction",1371676704945
started,bundle,org.eclipse.emf.validation,1.4.0.v20100428-2315,"org.eclipse.emf.validation",1371676704947
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1371676704953
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1371676704954
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1371676704956
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1371676704958
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1371676704959
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1371676704961
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1371676704963
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1371676704964
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1371676704965
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1371676704967
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1371676704973
started,bundle,org.eclipse.gef,3.7.2.v20111106-2020,"org.eclipse.gef",1371676704975
started,bundle,org.eclipse.gmf.runtime.common.core,1.4.1.v20101119-2230,"org.eclipse.gmf.runtime.common.core",1371676704977
started,bundle,org.eclipse.gmf.runtime.common.ui,1.5.0.v20101221-2230,"org.eclipse.gmf.runtime.common.ui",1371676704979
started,bundle,org.eclipse.gmf.runtime.diagram.core,1.4.1.v20101221-2230,"org.eclipse.gmf.runtime.diagram.core",1371676704980
started,bundle,org.eclipse.gmf.runtime.diagram.ui,1.5.0.v20110309-2230,"org.eclipse.gmf.runtime.diagram.ui",1371676704984
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1371676704986
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1371676704987
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1371676704993
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1371676705007
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1371676705010
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.100.v201201031437,"org.eclipse.jst.ws.jaxws.utils",1371676705012
started,bundle,org.eclipse.mylyn.bugzilla.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.bugzilla.core",1371676705014
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.bugzilla.ui",1371676705016
started,bundle,org.eclipse.mylyn.commons.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.core",1371676705018
started,bundle,org.eclipse.mylyn.commons.net,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.net",1371676705018
started,bundle,org.eclipse.mylyn.commons.notifications.core,1.0.4.v20130429-0100,"org.eclipse.mylyn.commons.notifications.core",1371676705023
started,bundle,org.eclipse.mylyn.commons.notifications.feed,1.0.4.v20130429-0100,"org.eclipse.mylyn.commons.notifications.feed",1371676705025
started,bundle,org.eclipse.mylyn.commons.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.ui",1371676705026
started,bundle,org.eclipse.mylyn.commons.workbench,3.8.4.v20130429-0100,"org.eclipse.mylyn.commons.workbench",1371676705028
started,bundle,org.eclipse.mylyn.context.core,3.8.4.v20130429-0100,"org.eclipse.mylyn.context.core",1371676705030
started,bundle,org.eclipse.mylyn.context.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.context.tasks.ui",1371676705032
started,bundle,org.eclipse.mylyn.monitor.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.monitor.ui",1371676705034
started,bundle,org.eclipse.mylyn.tasks.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.tasks.ui",1371676705036
started,bundle,org.eclipse.mylyn.team.ui,3.8.4.v20130429-0100,"org.eclipse.mylyn.team.ui",1371676705038
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1371676705045
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1371676705047
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1371676705051
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1371676705053
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1371676705056
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1371676705057
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1371676705061
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1371676705064
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1371676705066
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1371676705068
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1371676705070
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1371676705073
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1371676705077
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1371676705079
started,bundle,org.eclipse.wst.jsdt.core,1.1.102.v201111090634,"org.eclipse.wst.jsdt.core",1371676705082
started,bundle,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui",1371676705092
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1371676705094
started,bundle,org.eclipse.amp.axf.core,0.9.0.v20110610-0008,"org.eclipse.amp.axf.core",1371676705095
started,bundle,org.eclipse.emf.examples.library,2.5.0.v20120130-0943,"org.eclipse.emf.examples.library",1371676705096
started,bundle,org.eclipse.emf.facet.infra.query.core,0.1.2.v201202140823,"org.eclipse.emf.facet.infra.query.core",1371676705098
started,bundle,org.eclipse.emf.facet.widgets.nattable,0.1.2.v201202140823,"org.eclipse.emf.facet.widgets.nattable",1371676705100
started,bundle,org.eclipse.emf.facet.widgets.nattable.examples.ecore,0.1.2.v201202140823,"org.eclipse.emf.facet.widgets.nattable.examples.ecore",1371676705101
started,bundle,org.eclipse.emf.facet.widgets.nattable.instance,0.1.2.v201202140823,"org.eclipse.emf.facet.widgets.nattable.instance",1371676705102
started,bundle,org.eclipse.emf.facet.widgets.nattable.tableconfiguration,0.1.2.v201202140823,"org.eclipse.emf.facet.widgets.nattable.tableconfiguration",1371676705103
started,bundle,org.eclipse.emf.validation.examples.adapter,1.2.0.v200901271722,"org.eclipse.emf.validation.examples.adapter",1371676705104
started,bundle,org.eclipse.m2m.atl.adt.ui,3.2.1.v20110914-0724,"org.eclipse.m2m.atl.adt.ui",1371676705105
started,bundle,org.eclipse.papyrus.core,0.8.2.v201202150957,"org.eclipse.papyrus.core",1371676705107
started,bundle,org.eclipse.papyrus.core.resourceloading,0.8.2.v201202150957,"org.eclipse.papyrus.core.resourceloading",1371676705108
started,bundle,org.eclipse.papyrus.diagram.common,0.8.2.v201202150957,"org.eclipse.papyrus.diagram.common",1371676705113
started,bundle,org.eclipse.papyrus.diagram.component,0.8.2.v201202150957,"org.eclipse.papyrus.diagram.component",1371676705116
started,bundle,org.eclipse.papyrus.diagram.composite,0.8.2.v201202150957,"org.eclipse.papyrus.diagram.composite",1371676705120
started,bundle,org.eclipse.papyrus.diagram.deployment,0.8.2.v201202150957,"org.eclipse.papyrus.diagram.deployment",1371676705123
started,bundle,org.eclipse.papyrus.diagram.menu,0.8.2.v201202150957,"org.eclipse.papyrus.diagram.menu",1371676705125
started,bundle,org.eclipse.papyrus.log,0.8.2.v201202150957,"org.eclipse.papyrus.log",1371676705125
started,bundle,org.eclipse.papyrus.modelexplorer,0.8.2.v201202150957,"org.eclipse.papyrus.modelexplorer",1371676705127
started,bundle,org.eclipse.papyrus.navigation,0.8.2.v201202150957,"org.eclipse.papyrus.navigation",1371676705127
started,bundle,org.eclipse.papyrus.preferences,0.8.2.v201202150957,"org.eclipse.papyrus.preferences",1371676705129
started,bundle,org.eclipse.papyrus.sasheditor,0.8.2.v201202150957,"org.eclipse.papyrus.sasheditor",1371676705130
started,bundle,org.eclipse.papyrus.sysml,0.8.2.v201202150957,"org.eclipse.papyrus.sysml",1371676705133
started,bundle,org.eclipse.papyrus.sysml.diagram.common,0.8.2.v201202150957,"org.eclipse.papyrus.sysml.diagram.common",1371676705135
started,bundle,org.eclipse.papyrus.sysml.diagram.internalblock,0.8.2.v201202150957,"org.eclipse.papyrus.sysml.diagram.internalblock",1371676705136
started,bundle,org.eclipse.papyrus.sysml.edit,0.8.2.v201202150957,"org.eclipse.papyrus.sysml.edit",1371676705137
started,bundle,org.eclipse.papyrus.sysml.modelexplorer,0.8.2.v201202150957,"org.eclipse.papyrus.sysml.modelexplorer",1371676705139
started,bundle,org.eclipse.papyrus.sysml.table.allocation,0.8.2.v201202150957,"org.eclipse.papyrus.sysml.table.allocation",1371676705140
started,bundle,org.eclipse.papyrus.sysml.table.requirement,0.8.2.v201202150957,"org.eclipse.papyrus.sysml.table.requirement",1371676705141
started,bundle,org.eclipse.papyrus.table.common,0.8.2.v201202150957,"org.eclipse.papyrus.table.common",1371676705142
started,bundle,org.eclipse.papyrus.table.menu,0.8.2.v201202150957,"org.eclipse.papyrus.table.menu",1371676705143
started,bundle,org.eclipse.papyrus.ui.perspectiveconfiguration,0.8.2.v201202150957,"org.eclipse.papyrus.ui.perspectiveconfiguration",1371676705145
started,bundle,org.eclipse.papyrus.uml.menu,0.8.2.v201202150957,"org.eclipse.papyrus.uml.menu",1371676705146
started,bundle,org.eclipse.papyrus.uml.standard,0.8.2.v201202150957,"org.eclipse.papyrus.uml.standard",1371676705148
started,bundle,org.eclipse.papyrus.uml.standard.edit,0.8.2.v201202150957,"org.eclipse.papyrus.uml.standard.edit",1371676705150
started,bundle,org.eclipse.papyrus.widgets,0.8.2.v201202150957,"org.eclipse.papyrus.widgets",1371676705152
started,bundle,org.eclipse.uml2.common.edit,1.5.0.v201005031530,"org.eclipse.uml2.common.edit",1371676705154
started,bundle,org.eclipse.uml2.uml,3.2.100.v201108110105,"org.eclipse.uml2.uml",1371676705157
started,bundle,org.eclipse.uml2.uml.edit,3.1.100.v201009281840,"org.eclipse.uml2.uml.edit",1371676705163
started,bundle,org.eclipse.xtext.gmf.glue,0.8.2.v201202150957,"org.eclipse.xtext.gmf.glue",1371676705165
started,bundle,com.aptana.ide.core,2.0.5.1278523018,"com.aptana.ide.core",1371676705165
started,bundle,com.aptana.ide.core.epl,2.0.0.1278614541,"com.aptana.ide.core.epl",1371676705167
started,bundle,com.aptana.ide.core.io,2.0.5.1278614541,"com.aptana.ide.core.io",1371676705168
started,bundle,com.aptana.ide.core.ui,2.0.5.1278523018,"com.aptana.ide.core.ui",1371676705168
started,bundle,com.aptana.ide.debug.core,2.0.0.1278523018,"com.aptana.ide.debug.core",1371676705169
started,bundle,com.aptana.ide.debug.ui,2.0.0.1254164293,"com.aptana.ide.debug.ui",1371676705172
