what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371652800688
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371652806450
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371652807713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371652822229
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371652822252
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371652848198
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371652848843
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371652853700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371652958951
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1371652960484
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371652974396
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371652983443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371652985269
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371652988612
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653021024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653022636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653027934
executed,command,,,"AUTOGEN:::com.aptana.ide.debug.ui.BreakpointRulerActions/com.aptana.ide.debug.ui.actions.htmlDoubleClickBreakpointAction",1371653056913
executed,command,,,"AUTOGEN:::com.aptana.ide.debug.ui.BreakpointRulerActions/com.aptana.ide.debug.ui.actions.htmlDoubleClickBreakpointAction",1371653060035
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653078181
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653102390
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371653104318
opened,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653104536
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653104610
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371653108340
opened,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653108587
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653108657
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371653110962
opened,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653111230
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653111301
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371653113607
opened,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653114331
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653114399
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371653119246
opened,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653119380
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653119448
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371653121442
opened,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653121682
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653121746
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371653124417
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653124652
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1371653131330
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653137710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653139502
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653139910
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653144304
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653144340
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653272279
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653276151
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371653287151
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653287405
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653299077
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653301030
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653301038
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653301070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653301380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653313357
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371653318380
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653318653
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653323084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653324473
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653324787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653331545
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653331557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653372088
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371653380395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653385685
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653395312
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653398217
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653409476
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653410792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653410804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653414966
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653419515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653423071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653423387
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653426991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653427003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653427015
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653427025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653438038
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371653440656
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371653443161
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371653457453
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371653458293
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371653463521
opened,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1371653470593
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1371653470650
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653475292
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653476990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653477000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653477022
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653477333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653483131
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653483136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653508544
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371653513617
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653517396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653518885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653518892
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653522047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653523707
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653525577
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653525923
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653535111
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653537445
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653574976
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371653589721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653593867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653597361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653597667
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653601703
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653601726
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653609790
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653615308
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653617996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653618006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653637455
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371653641483
opened,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653646533
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653646648
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371653797922
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371653803047
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653804459
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653809537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653810540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653827503
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371653832810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653837380
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653838851
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653838861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653859440
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371653863212
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371653864843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371653873401
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371653889117
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.format",1371653892051
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371653990018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371653995885
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654003879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654030142
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654031519
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654041468
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654050530
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654050940
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654051107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654051256
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654051603
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654051792
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654065782
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654066261
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654066438
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654066783
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654070036
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654070506
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654070698
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654071082
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654071654
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654091060
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654102103
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654117812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654128208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654128631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654128776
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654128952
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1371654129348
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654136708
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654160031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654162039
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654163222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654163231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654174415
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654175189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654176632
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654176973
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654183261
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654183281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654204983
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654210396
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654211094
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654211532
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654685335
activated,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1371654711835
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654714508
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654952335
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1371654954932
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371654956997
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1371654959750
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654966669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654966891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371654972884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371655045908
activated,editor,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1371655061572
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1371655082220
executed,command,org.eclipse.wst.jsdt.ui,1.1.102.v201201131900,"org.eclipse.wst.jsdt.ui.edit.text.java.format",1371655085976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371655092484
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371655094310
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371655094314
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371655107928
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371655110283
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371655111377
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371655111706
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371655116096
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371655116108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371655144471
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371655149443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1371655150757
